locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEGBENGL_07384	CDS	465				hypothetical protein
DEGBENGL_07385	CDS	588				hypothetical protein
DEGBENGL_07386	CDS	708				hypothetical protein
DEGBENGL_07387	CDS	1116				hypothetical protein
DEGBENGL_07388	CDS	459				hypothetical protein
DEGBENGL_07389	CDS	201				hypothetical protein
DEGBENGL_07390	CDS	336				hypothetical protein
DEGBENGL_07391	CDS	381				hypothetical protein
DEGBENGL_07392	tRNA	73				tRNA-Gln(ctg)
DEGBENGL_07393	tRNA	74				tRNA-Glu(ctc)
DEGBENGL_07394	CDS	726				hypothetical protein
DEGBENGL_07395	tRNA	93				tRNA-SeC(tca)
DEGBENGL_07396	CDS	330				hypothetical protein
DEGBENGL_07397	CDS	804				hypothetical protein
DEGBENGL_07398	CDS	1959	mnmG_5			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
DEGBENGL_07399	CDS	243				hypothetical protein
DEGBENGL_07400	CDS	588				hypothetical protein
DEGBENGL_07401	CDS	243				hypothetical protein
DEGBENGL_07402	CDS	942				hypothetical protein
DEGBENGL_07403	CDS	546				hypothetical protein
DEGBENGL_07404	CDS	441				hypothetical protein
DEGBENGL_07405	CDS	234				hypothetical protein
DEGBENGL_07406	CDS	258				hypothetical protein
DEGBENGL_07407	CDS	1614				hypothetical protein
DEGBENGL_07408	CDS	174				hypothetical protein
DEGBENGL_07409	CDS	297				hypothetical protein
DEGBENGL_07410	CDS	615				hypothetical protein
DEGBENGL_07411	CDS	354				hypothetical protein
DEGBENGL_07412	CDS	366				hypothetical protein
DEGBENGL_07413	CDS	141				hypothetical protein
DEGBENGL_07414	CDS	1428	pccB_5	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
DEGBENGL_07415	CDS	234				hypothetical protein
DEGBENGL_07416	CDS	678				hypothetical protein
DEGBENGL_07417	CDS	2022	dxs_13	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
DEGBENGL_07418	CDS	672				hypothetical protein
DEGBENGL_07419	CDS	399				hypothetical protein
DEGBENGL_07420	CDS	228				hypothetical protein
DEGBENGL_07421	CDS	648				hypothetical protein
DEGBENGL_07422	CDS	684	kmo	1.14.13.9		Kynurenine 3-monooxygenase
DEGBENGL_07423	CDS	168				hypothetical protein
DEGBENGL_07424	CDS	801				hypothetical protein
DEGBENGL_07425	CDS	177				hypothetical protein
DEGBENGL_07426	CDS	159				hypothetical protein
DEGBENGL_07427	CDS	246				hypothetical protein
DEGBENGL_07428	CDS	294				hypothetical protein
DEGBENGL_07429	CDS	1251				hypothetical protein
DEGBENGL_07430	CDS	675				hypothetical protein
DEGBENGL_07431	CDS	351				hypothetical protein
DEGBENGL_07432	CDS	690				hypothetical protein
DEGBENGL_07433	CDS	153				hypothetical protein
DEGBENGL_07434	tRNA	77				tRNA-Met(cat)
DEGBENGL_07435	CDS	171				hypothetical protein
DEGBENGL_07436	CDS	291				hypothetical protein
DEGBENGL_07437	CDS	1269				hypothetical protein
DEGBENGL_07438	CDS	2070				hypothetical protein
DEGBENGL_07439	CDS	567				hypothetical protein
DEGBENGL_07440	CDS	531				hypothetical protein
DEGBENGL_07441	CDS	1368				hypothetical protein
DEGBENGL_07442	CDS	1233	fumC_4	4.2.1.2		Fumarate hydratase class II
DEGBENGL_07443	CDS	1194				hypothetical protein
DEGBENGL_07444	CDS	189				hypothetical protein
DEGBENGL_07445	CDS	996				hypothetical protein
DEGBENGL_07446	CDS	1221	gcvT_6	2.1.2.10	COG0404	putative aminomethyltransferase
DEGBENGL_07447	CDS	1356				hypothetical protein
DEGBENGL_07448	CDS	306				hypothetical protein
DEGBENGL_07449	CDS	327				hypothetical protein
DEGBENGL_07450	CDS	228				hypothetical protein
DEGBENGL_07451	CDS	345				hypothetical protein
DEGBENGL_07452	CDS	1155	pccB_6	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
DEGBENGL_07453	CDS	486				hypothetical protein
DEGBENGL_07454	CDS	378				hypothetical protein
DEGBENGL_07455	CDS	582	resA_8			Thiol-disulfide oxidoreductase ResA
DEGBENGL_07456	CDS	777				hypothetical protein
DEGBENGL_07457	CDS	846				hypothetical protein
DEGBENGL_07458	CDS	471				hypothetical protein
DEGBENGL_07459	CDS	1182				hypothetical protein
DEGBENGL_07460	CDS	984	fcl_10	1.1.1.271		GDP-L-fucose synthase
DEGBENGL_07461	CDS	486	dapH_4	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
DEGBENGL_07462	CDS	354				hypothetical protein
DEGBENGL_07463	CDS	1281	gloB_5	3.1.2.6		Hydroxyacylglutathione hydrolase
DEGBENGL_07464	CDS	1494				hypothetical protein
DEGBENGL_07465	CDS	438				hypothetical protein
DEGBENGL_07466	CDS	135				hypothetical protein
DEGBENGL_07467	CDS	330				hypothetical protein
DEGBENGL_07468	CDS	711				hypothetical protein
DEGBENGL_07469	CDS	1965				hypothetical protein
DEGBENGL_07470	tmRNA	391	ssrA			transfer-messenger RNA, SsrA
DEGBENGL_07471	CDS	420				hypothetical protein
DEGBENGL_07472	CDS	1209	caiA_9	1.3.8.13		Crotonobetainyl-CoA reductase
DEGBENGL_07473	CDS	1458	lacZ_1	3.2.1.23		Beta-galactosidase
DEGBENGL_07474	CDS	300	galK_1	2.7.1.6	COG0153	Galactokinase
DEGBENGL_07475	tRNA	74				tRNA-Ala(tgc)
DEGBENGL_07476	tRNA	77				tRNA-Ile(gat)
DEGBENGL_07477	rRNA	1549				16S ribosomal RNA
DEGBENGL_07478	CDS	1266				hypothetical protein
DEGBENGL_07479	CDS	648				hypothetical protein
DEGBENGL_07480	CDS	660		2.7.2.4	COG0527	putative aspartokinase
DEGBENGL_07481	CDS	1254	murE_1	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
DEGBENGL_07482	CDS	399				hypothetical protein
DEGBENGL_07483	CDS	1260	btuD_30	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DEGBENGL_07484	CDS	261				hypothetical protein
DEGBENGL_07485	CDS	1260	btuD_31	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DEGBENGL_07486	CDS	816	rhaD_15	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
DEGBENGL_07487	CDS	546		6.2.1.40	COG0318	4-hydroxybutyrate--CoA ligase 2
DEGBENGL_07488	CDS	846				hypothetical protein
DEGBENGL_07489	CDS	282				hypothetical protein
DEGBENGL_07490	CDS	321				hypothetical protein
DEGBENGL_07491	CDS	321				hypothetical protein
DEGBENGL_07492	CDS	1059				hypothetical protein
DEGBENGL_07493	CDS	801	mer_1	1.5.98.2	COG2141	5,10-methylenetetrahydromethanopterin reductase
DEGBENGL_07494	CDS	786				hypothetical protein
DEGBENGL_07495	CDS	450				hypothetical protein
DEGBENGL_07496	CDS	255				hypothetical protein
DEGBENGL_07497	CDS	1509				hypothetical protein
DEGBENGL_07498	CDS	1221				hypothetical protein
DEGBENGL_07499	tRNA	88				tRNA-Ser(cga)
DEGBENGL_07500	CDS	471	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
DEGBENGL_07501	CDS	1290				hypothetical protein
DEGBENGL_07502	CDS	669				hypothetical protein
DEGBENGL_07503	CDS	498				hypothetical protein
DEGBENGL_07504	CDS	237				hypothetical protein
DEGBENGL_07505	CDS	471				hypothetical protein
DEGBENGL_07506	CDS	363				hypothetical protein
DEGBENGL_07507	CDS	495				hypothetical protein
DEGBENGL_07508	CDS	315				hypothetical protein
DEGBENGL_07509	CDS	1242				hypothetical protein
DEGBENGL_07510	CDS	450			COG0517	putative protein
DEGBENGL_07511	CDS	369				hypothetical protein
DEGBENGL_07512	CDS	396				hypothetical protein
DEGBENGL_07513	CDS	261				hypothetical protein
DEGBENGL_07514	CDS	1740				hypothetical protein
DEGBENGL_07515	CDS	279				hypothetical protein
DEGBENGL_07516	CDS	3045				hypothetical protein
DEGBENGL_07517	CDS	291				hypothetical protein
DEGBENGL_07518	CDS	432				hypothetical protein
DEGBENGL_07519	CDS	393				hypothetical protein
DEGBENGL_07520	CDS	987				hypothetical protein
DEGBENGL_07521	CDS	549				hypothetical protein
DEGBENGL_07522	CDS	2970				hypothetical protein
DEGBENGL_07523	CDS	210				hypothetical protein
DEGBENGL_07524	CDS	258				hypothetical protein
DEGBENGL_07525	CDS	348				hypothetical protein
DEGBENGL_07526	CDS	423				hypothetical protein
DEGBENGL_07527	CDS	495				hypothetical protein
DEGBENGL_07528	CDS	294				hypothetical protein
DEGBENGL_07529	CDS	894				hypothetical protein
DEGBENGL_07530	CDS	654				hypothetical protein
DEGBENGL_07531	CDS	369				Single-stranded DNA-binding protein
DEGBENGL_07532	CDS	246				hypothetical protein
DEGBENGL_07533	CDS	219				hypothetical protein
DEGBENGL_07534	CDS	1095	xerC_11			Tyrosine recombinase XerC
DEGBENGL_07535	CDS	222				hypothetical protein
DEGBENGL_07536	CDS	750				hypothetical protein
DEGBENGL_07537	CDS	240				hypothetical protein
DEGBENGL_07538	CDS	921				hypothetical protein
DEGBENGL_07539	CDS	327				hypothetical protein
DEGBENGL_07540	CDS	552				hypothetical protein
DEGBENGL_07541	CDS	243				hypothetical protein
DEGBENGL_07542	CDS	339				hypothetical protein
DEGBENGL_07543	CDS	303				hypothetical protein
DEGBENGL_07544	CDS	297				hypothetical protein
DEGBENGL_07545	CDS	168				hypothetical protein
DEGBENGL_07546	CDS	312				hypothetical protein
DEGBENGL_07547	CDS	663				hypothetical protein
DEGBENGL_07548	CDS	213				hypothetical protein
DEGBENGL_07549	CDS	792				hypothetical protein
DEGBENGL_07550	CDS	327				hypothetical protein
DEGBENGL_07551	CDS	648				hypothetical protein
DEGBENGL_07552	CDS	1203				hypothetical protein
DEGBENGL_07553	CDS	495				hypothetical protein
DEGBENGL_07554	CDS	210				hypothetical protein
DEGBENGL_07555	CDS	456				hypothetical protein
DEGBENGL_07556	CDS	408				hypothetical protein
DEGBENGL_07557	CDS	624		1.11.1.15	COG0450	Peroxiredoxin
DEGBENGL_07558	CDS	1761	copA_2	7.2.2.8	COG2217	putative copper-exporting P-type ATPase
DEGBENGL_07559	tRNA	73				tRNA-Thr(cgt)
DEGBENGL_07560	CDS	408				hypothetical protein
DEGBENGL_07561	CDS	312			COG0051	30S ribosomal protein S10
DEGBENGL_07562	CDS	1185	tuf_5		COG5256	Elongation factor 1-alpha
DEGBENGL_07563	CDS	234				hypothetical protein
DEGBENGL_07564	CDS	516				hypothetical protein
DEGBENGL_07565	CDS	234				hypothetical protein
DEGBENGL_07566	CDS	306				hypothetical protein
DEGBENGL_07567	CDS	399		3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
DEGBENGL_07568	CDS	765	dnaK_3			Chaperone protein DnaK
DEGBENGL_07569	CDS	597	grpE_3			Protein GrpE
DEGBENGL_07570	CDS	816				hypothetical protein
DEGBENGL_07571	CDS	1743				hypothetical protein
DEGBENGL_07572	CDS	573	atpA_8	7.1.2.2		ATP synthase subunit alpha
DEGBENGL_07573	CDS	864	atpG_6			ATP synthase gamma chain
DEGBENGL_07574	CDS	987				hypothetical protein
DEGBENGL_07575	CDS	483				hypothetical protein
DEGBENGL_07576	CDS	354				hypothetical protein
DEGBENGL_07577	CDS	3729				hypothetical protein
DEGBENGL_07578	CDS	204				hypothetical protein
DEGBENGL_07579	CDS	900	ghrA_2	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
DEGBENGL_07580	CDS	1290				hypothetical protein
DEGBENGL_07581	CDS	2964	mshA_8	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DEGBENGL_07582	tRNA	88				tRNA-Ser(cga)
DEGBENGL_07583	CDS	471	tadA_3	3.5.4.33		tRNA-specific adenosine deaminase
DEGBENGL_07584	CDS	1125				hypothetical protein
DEGBENGL_07585	CDS	1212				hypothetical protein
DEGBENGL_07586	CDS	1368				hypothetical protein
DEGBENGL_07587	CDS	414				hypothetical protein
DEGBENGL_07588	CDS	201				hypothetical protein
DEGBENGL_07589	CDS	1056				hypothetical protein
DEGBENGL_07590	CDS	513	apt_2	2.4.2.7		Adenine phosphoribosyltransferase
DEGBENGL_07591	CDS	315				hypothetical protein
DEGBENGL_07592	CDS	330				hypothetical protein
DEGBENGL_07593	CDS	870	msrP_2	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
DEGBENGL_07594	CDS	390				hypothetical protein
DEGBENGL_07595	CDS	1218				hypothetical protein
DEGBENGL_07596	CDS	492				hypothetical protein
DEGBENGL_07597	CDS	438	pfdA		COG1730	Prefoldin subunit alpha
DEGBENGL_07598	CDS	309				hypothetical protein
DEGBENGL_07599	CDS	171				hypothetical protein
DEGBENGL_07600	CDS	327				hypothetical protein
DEGBENGL_07601	CDS	210				hypothetical protein
DEGBENGL_07602	CDS	291				hypothetical protein
DEGBENGL_07603	CDS	237				hypothetical protein
DEGBENGL_07604	CDS	102				hypothetical protein
DEGBENGL_07605	CDS	465				hypothetical protein
DEGBENGL_07606	CDS	978	apt_3	2.4.2.7		Adenine phosphoribosyltransferase
DEGBENGL_07607	CDS	1212				hypothetical protein
DEGBENGL_07608	CDS	1284	iolD_6	3.7.1.22		3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
DEGBENGL_07609	CDS	258				hypothetical protein
DEGBENGL_07610	CDS	423		6.2.1.40	COG0318	4-hydroxybutyrate--CoA ligase 2
DEGBENGL_07611	CDS	1272				hypothetical protein
DEGBENGL_07612	CDS	255				hypothetical protein
DEGBENGL_07613	CDS	357				hypothetical protein
DEGBENGL_07614	CDS	1947	dnaG_5	2.7.7.-		DNA primase
DEGBENGL_07615	CDS	207				hypothetical protein
DEGBENGL_07616	CDS	360				hypothetical protein
DEGBENGL_07617	CDS	657				hypothetical protein
DEGBENGL_07618	CDS	501				hypothetical protein
DEGBENGL_07619	CDS	423				hypothetical protein
DEGBENGL_07620	CDS	345		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
DEGBENGL_07621	CDS	411				hypothetical protein
DEGBENGL_07622	CDS	504				hypothetical protein
DEGBENGL_07623	CDS	594				hypothetical protein
DEGBENGL_07624	CDS	888				hypothetical protein
DEGBENGL_07625	CDS	480	moaC_1	4.6.1.17	COG0315	putative cyclic pyranopterin monophosphate synthase
DEGBENGL_07626	CDS	489	moaB_1	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
DEGBENGL_07627	CDS	489	moaB_2	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
DEGBENGL_07628	CDS	480	moaC_2	4.6.1.17	COG0315	putative cyclic pyranopterin monophosphate synthase
DEGBENGL_07629	CDS	888				hypothetical protein
DEGBENGL_07630	CDS	987				hypothetical protein
DEGBENGL_07631	CDS	567				hypothetical protein
DEGBENGL_07632	CDS	396				hypothetical protein
DEGBENGL_07633	CDS	489				hypothetical protein
DEGBENGL_07634	CDS	549				hypothetical protein
DEGBENGL_07635	tRNA	74				tRNA-Arg(acg)
DEGBENGL_07636	CDS	612				hypothetical protein
DEGBENGL_07637	CDS	441				hypothetical protein
DEGBENGL_07638	CDS	318				hypothetical protein
DEGBENGL_07639	CDS	489				hypothetical protein
DEGBENGL_07640	CDS	561				hypothetical protein
DEGBENGL_07641	CDS	408				hypothetical protein
DEGBENGL_07642	CDS	1050				hypothetical protein
DEGBENGL_07643	CDS	279				hypothetical protein
DEGBENGL_07644	CDS	657				hypothetical protein
DEGBENGL_07645	CDS	225				hypothetical protein
DEGBENGL_07646	CDS	285				hypothetical protein
DEGBENGL_07647	CDS	357	dnaE2_3	2.7.7.7		Error-prone DNA polymerase
DEGBENGL_07648	CDS	228				hypothetical protein
DEGBENGL_07649	CDS	324				hypothetical protein
DEGBENGL_07650	CDS	549				hypothetical protein
DEGBENGL_07651	CDS	948	aroD	4.2.1.10		3-dehydroquinate dehydratase
DEGBENGL_07652	CDS	507				hypothetical protein
DEGBENGL_07653	CDS	351				hypothetical protein
DEGBENGL_07654	CDS	852				hypothetical protein
DEGBENGL_07655	CDS	864	btuB_5			Vitamin B12 transporter BtuB
DEGBENGL_07656	CDS	216				hypothetical protein
DEGBENGL_07657	CDS	777	glpR_2		COG1349	HTH-type transcriptional regulator GlpR
DEGBENGL_07658	CDS	594				hypothetical protein
DEGBENGL_07659	CDS	825				hypothetical protein
DEGBENGL_07660	CDS	510				hypothetical protein
DEGBENGL_07661	CDS	552				hypothetical protein
DEGBENGL_07662	CDS	285				hypothetical protein
DEGBENGL_07663	CDS	291				hypothetical protein
DEGBENGL_07664	CDS	771				hypothetical protein
DEGBENGL_07665	CDS	168				hypothetical protein
DEGBENGL_07666	CDS	306				hypothetical protein
DEGBENGL_07667	CDS	336				hypothetical protein
DEGBENGL_07668	CDS	1479	xylB_3	2.7.1.17		Xylulose kinase
DEGBENGL_07669	CDS	618		5.4.2.11	COG0406	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
DEGBENGL_07670	CDS	264				hypothetical protein
DEGBENGL_07671	CDS	432				hypothetical protein
DEGBENGL_07672	CDS	282				hypothetical protein
DEGBENGL_07673	CDS	231				hypothetical protein
DEGBENGL_07674	CDS	282	samp3_1			Small archaeal modifier protein 3
DEGBENGL_07675	CDS	399				hypothetical protein
DEGBENGL_07676	CDS	816	murI_2	5.1.1.3		Glutamate racemase
DEGBENGL_07677	CDS	897				hypothetical protein
DEGBENGL_07678	CDS	786	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
DEGBENGL_07679	CDS	1287	btuD_32	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DEGBENGL_07680	CDS	588				hypothetical protein
DEGBENGL_07681	CDS	279				hypothetical protein
DEGBENGL_07682	tRNA	74				tRNA-Phe(gaa)
DEGBENGL_07683	CDS	489				hypothetical protein
DEGBENGL_07684	CDS	282				hypothetical protein
DEGBENGL_07685	CDS	240				hypothetical protein
DEGBENGL_07686	CDS	450	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
DEGBENGL_07687	CDS	312				hypothetical protein
DEGBENGL_07688	CDS	609				hypothetical protein
DEGBENGL_07689	CDS	1158				hypothetical protein
DEGBENGL_07690	CDS	1365				hypothetical protein
DEGBENGL_07691	CDS	795	nanK_3	2.7.1.60		N-acetylmannosamine kinase
DEGBENGL_07692	CDS	882		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
DEGBENGL_07693	CDS	684				hypothetical protein
DEGBENGL_07694	CDS	285	dnaA_9			Chromosomal replication initiator protein DnaA
DEGBENGL_07695	CDS	519				hypothetical protein
DEGBENGL_07696	CDS	1125	gcvT_7	2.1.2.10	COG0404	putative aminomethyltransferase
DEGBENGL_07697	CDS	726				hypothetical protein
DEGBENGL_07698	CDS	639				hypothetical protein
DEGBENGL_07699	CDS	180				hypothetical protein
DEGBENGL_07700	CDS	210				hypothetical protein
DEGBENGL_07701	CDS	627				hypothetical protein
DEGBENGL_07702	CDS	417				hypothetical protein
DEGBENGL_07703	CDS	495	resA_9			Thiol-disulfide oxidoreductase ResA
DEGBENGL_07704	CDS	273				hypothetical protein
DEGBENGL_07705	CDS	819				hypothetical protein
DEGBENGL_07706	CDS	285				hypothetical protein
DEGBENGL_07707	CDS	420				hypothetical protein
DEGBENGL_07708	CDS	2142				hypothetical protein
DEGBENGL_07709	CDS	453				hypothetical protein
DEGBENGL_07710	CDS	1005	gds_3	2.5.1.29	COG0142	Geranylgeranyl diphosphate synthase
DEGBENGL_07711	CDS	858				hypothetical protein
DEGBENGL_07712	CDS	258				hypothetical protein
DEGBENGL_07713	CDS	1350				hypothetical protein
DEGBENGL_07714	CDS	120				hypothetical protein
DEGBENGL_07715	CDS	1248				hypothetical protein
DEGBENGL_07716	CDS	606				hypothetical protein
DEGBENGL_07717	CDS	360				hypothetical protein
DEGBENGL_07718	CDS	426				hypothetical protein
DEGBENGL_07719	CDS	369				hypothetical protein
DEGBENGL_07720	CDS	384				hypothetical protein
DEGBENGL_07721	CDS	426				hypothetical protein
DEGBENGL_07722	CDS	246				hypothetical protein
DEGBENGL_07723	CDS	276	rsxB_4	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
DEGBENGL_07724	CDS	183				hypothetical protein
DEGBENGL_07725	CDS	1254				hypothetical protein
DEGBENGL_07726	CDS	387				hypothetical protein
DEGBENGL_07727	CDS	426				hypothetical protein
DEGBENGL_07728	tRNA	75				tRNA-Thr(ggt)
DEGBENGL_07729	tRNA	86				tRNA-Ser(gga)
DEGBENGL_07730	CDS	396				hypothetical protein
DEGBENGL_07731	CDS	807				hypothetical protein
DEGBENGL_07732	CDS	345				hypothetical protein
DEGBENGL_07733	CDS	252				hypothetical protein
DEGBENGL_07734	CDS	1413				hypothetical protein
DEGBENGL_07735	CDS	174				hypothetical protein
DEGBENGL_07736	CDS	840				hypothetical protein
DEGBENGL_07737	CDS	822				hypothetical protein
DEGBENGL_07738	CDS	1443	nadK_3	2.7.1.23		NAD kinase
DEGBENGL_07739	CDS	330				hypothetical protein
DEGBENGL_07740	CDS	480				hypothetical protein
DEGBENGL_07741	CDS	609				hypothetical protein
DEGBENGL_07742	CDS	189				hypothetical protein
DEGBENGL_07743	CDS	285				hypothetical protein
DEGBENGL_07744	CDS	372	PAD1	2.5.1.129		Flavin prenyltransferase PAD1, mitochondrial
DEGBENGL_07745	CDS	573				hypothetical protein
DEGBENGL_07746	CDS	279				hypothetical protein
DEGBENGL_07747	CDS	564				hypothetical protein
DEGBENGL_07748	CDS	417		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
DEGBENGL_07749	CDS	258				hypothetical protein
DEGBENGL_07750	CDS	237				hypothetical protein
DEGBENGL_07751	CDS	1263				hypothetical protein
DEGBENGL_07752	CDS	270				hypothetical protein
DEGBENGL_07753	CDS	567			COG0794	putative protein
DEGBENGL_07754	CDS	639	fae-hps		COG0269	Bifunctional enzyme Fae/Hps
DEGBENGL_07755	CDS	1269				hypothetical protein
DEGBENGL_07756	CDS	348				hypothetical protein
DEGBENGL_07757	CDS	1167	iscS2_4	2.8.1.7	COG1104	Cysteine desulfurase IscS 2
DEGBENGL_07758	CDS	798	queC_3	6.3.4.20		7-cyano-7-deazaguanine synthase
DEGBENGL_07759	CDS	321				hypothetical protein
DEGBENGL_07760	CDS	390				hypothetical protein
DEGBENGL_07761	CDS	126				hypothetical protein
DEGBENGL_07762	CDS	438				hypothetical protein
DEGBENGL_07763	CDS	360	agcS		COG1115	Sodium/alanine symporter AgcS
DEGBENGL_07764	CDS	1383	lpdA_3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
DEGBENGL_07765	CDS	396				hypothetical protein
DEGBENGL_07766	CDS	192				hypothetical protein
DEGBENGL_07767	CDS	201				hypothetical protein
DEGBENGL_07768	CDS	636	clpP_4	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
DEGBENGL_07769	CDS	630	clpP_5	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
DEGBENGL_07770	CDS	783				hypothetical protein
DEGBENGL_07771	CDS	510				hypothetical protein
DEGBENGL_07772	CDS	300				hypothetical protein
DEGBENGL_07773	CDS	195				hypothetical protein
DEGBENGL_07774	CDS	252				hypothetical protein
DEGBENGL_07775	CDS	180				hypothetical protein
DEGBENGL_07776	CDS	225				hypothetical protein
DEGBENGL_07777	CDS	1290				hypothetical protein
DEGBENGL_07778	CDS	801				hypothetical protein
