locus_tag	ftype	length_bp	gene	EC_number	COG	product
PGLLGMOK_04228	CDS	1215	mnmG_3			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
PGLLGMOK_04229	CDS	609				hypothetical protein
PGLLGMOK_04230	CDS	504				hypothetical protein
PGLLGMOK_04231	CDS	885	ftsQ			Cell division protein FtsQ
PGLLGMOK_04232	CDS	561	ddl_2	6.3.2.4		D-alanine--D-alanine ligase
PGLLGMOK_04233	CDS	336				hypothetical protein
PGLLGMOK_04234	CDS	147				hypothetical protein
PGLLGMOK_04235	CDS	807	aspS_3	6.1.1.12		Aspartate--tRNA(Asp/Asn) ligase
PGLLGMOK_04236	CDS	744	yebC_3			transcriptional regulatory protein YebC
PGLLGMOK_04237	CDS	2049				hypothetical protein
PGLLGMOK_04238	CDS	1824				hypothetical protein
PGLLGMOK_04239	CDS	990				hypothetical protein
PGLLGMOK_04240	CDS	396				hypothetical protein
PGLLGMOK_04241	CDS	279	ilvD_2	4.2.1.9		Dihydroxy-acid dehydratase
PGLLGMOK_04242	CDS	1260				hypothetical protein
PGLLGMOK_04243	CDS	135				hypothetical protein
PGLLGMOK_04244	CDS	294				hypothetical protein
PGLLGMOK_04245	CDS	801				hypothetical protein
PGLLGMOK_04246	CDS	660				hypothetical protein
PGLLGMOK_04247	CDS	930				hypothetical protein
PGLLGMOK_04248	CDS	432				hypothetical protein
PGLLGMOK_04249	CDS	342				hypothetical protein
PGLLGMOK_04250	CDS	234				hypothetical protein
PGLLGMOK_04251	CDS	1149				hypothetical protein
PGLLGMOK_04252	CDS	273				hypothetical protein
PGLLGMOK_04253	CDS	1104				hypothetical protein
PGLLGMOK_04254	CDS	348				hypothetical protein
PGLLGMOK_04255	CDS	282				hypothetical protein
PGLLGMOK_04256	CDS	378	mptN	6.3.2.33	COG0189	Tetrahydromethanopterin:alpha-L-glutamate ligase
PGLLGMOK_04257	CDS	180				hypothetical protein
PGLLGMOK_04258	CDS	372				hypothetical protein
PGLLGMOK_04259	CDS	483				hypothetical protein
PGLLGMOK_04260	CDS	870	rapZ_1			RNase adapter protein RapZ
PGLLGMOK_04261	CDS	273				hypothetical protein
PGLLGMOK_04262	CDS	1539				hypothetical protein
PGLLGMOK_04263	CDS	1281			COG0004	Putative ammonium transporter
PGLLGMOK_04264	CDS	207				hypothetical protein
PGLLGMOK_04265	CDS	504				hypothetical protein
PGLLGMOK_04266	CDS	1176	dusB_4	1.3.1.-		tRNA-dihydrouridine synthase B
PGLLGMOK_04267	CDS	1476	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
PGLLGMOK_04268	CDS	198				hypothetical protein
PGLLGMOK_04269	CDS	765				hypothetical protein
PGLLGMOK_04270	CDS	816	yidC_7			Membrane protein insertase YidC
PGLLGMOK_04271	CDS	312	rnpA_3	3.1.26.5		Ribonuclease P protein component
PGLLGMOK_04272	CDS	135				hypothetical protein
PGLLGMOK_04273	CDS	474				hypothetical protein
PGLLGMOK_04274	CDS	426				hypothetical protein
PGLLGMOK_04275	CDS	1284				hypothetical protein
PGLLGMOK_04276	CDS	1185				hypothetical protein
PGLLGMOK_04277	CDS	1311				hypothetical protein
PGLLGMOK_04278	CDS	870	argE	3.5.1.16		Acetylornithine deacetylase
PGLLGMOK_04279	CDS	414				hypothetical protein
PGLLGMOK_04280	CDS	627	rps3_2		COG0092	30S ribosomal protein S3
PGLLGMOK_04281	CDS	348				hypothetical protein
PGLLGMOK_04282	CDS	270			COG0185	30S ribosomal protein S19
PGLLGMOK_04283	CDS	648				hypothetical protein
PGLLGMOK_04284	CDS	456				hypothetical protein
PGLLGMOK_04285	CDS	1311	pqqE	1.21.98.4		PqqA peptide cyclase
PGLLGMOK_04286	CDS	195				hypothetical protein
PGLLGMOK_04287	CDS	264				hypothetical protein
PGLLGMOK_04288	CDS	483				hypothetical protein
PGLLGMOK_04289	CDS	363				hypothetical protein
PGLLGMOK_04290	CDS	657				hypothetical protein
PGLLGMOK_04291	CDS	399	trpB	4.2.1.20		Tryptophan synthase beta chain
PGLLGMOK_04292	CDS	1308	purD_5	6.3.4.13		Phosphoribosylamine--glycine ligase
PGLLGMOK_04293	CDS	573	purN_2	2.1.2.2		Phosphoribosylglycinamide formyltransferase
PGLLGMOK_04294	CDS	396				hypothetical protein
PGLLGMOK_04295	CDS	318				hypothetical protein
PGLLGMOK_04296	CDS	333				hypothetical protein
PGLLGMOK_04297	CDS	1212				hypothetical protein
PGLLGMOK_04298	CDS	405	nsrR			HTH-type transcriptional repressor NsrR
PGLLGMOK_04299	CDS	1146				hypothetical protein
PGLLGMOK_04300	CDS	288	glcV_5	7.5.2.-	COG3839	Glucose import ATP-binding protein GlcV
PGLLGMOK_04301	CDS	294				hypothetical protein
PGLLGMOK_04302	CDS	294				hypothetical protein
PGLLGMOK_04303	CDS	615				hypothetical protein
PGLLGMOK_04304	CDS	186				hypothetical protein
PGLLGMOK_04305	CDS	921				hypothetical protein
PGLLGMOK_04306	CDS	249				hypothetical protein
PGLLGMOK_04307	CDS	96				hypothetical protein
PGLLGMOK_04308	CDS	489	smg			Protein Smg
PGLLGMOK_04309	CDS	552	carA_4	6.3.5.5		Carbamoyl-phosphate synthase small chain
PGLLGMOK_04310	CDS	813	ygfZ			tRNA-modifying protein YgfZ
PGLLGMOK_04311	CDS	906	pyrB_4	2.1.3.2	COG0540	Aspartate carbamoyltransferase
PGLLGMOK_04312	CDS	402			COG0251	RutC family protein
PGLLGMOK_04313	CDS	858				hypothetical protein
PGLLGMOK_04314	CDS	393				hypothetical protein
PGLLGMOK_04315	CDS	561				hypothetical protein
PGLLGMOK_04316	CDS	1176				hypothetical protein
PGLLGMOK_04317	CDS	387				hypothetical protein
PGLLGMOK_04318	CDS	1191				hypothetical protein
PGLLGMOK_04319	CDS	231				hypothetical protein
PGLLGMOK_04320	CDS	618				hypothetical protein
PGLLGMOK_04321	CDS	1062	hrcA_2			Heat-inducible transcription repressor HrcA
PGLLGMOK_04322	CDS	282				hypothetical protein
PGLLGMOK_04323	CDS	525				hypothetical protein
PGLLGMOK_04324	CDS	420				hypothetical protein
PGLLGMOK_04325	CDS	1632				hypothetical protein
PGLLGMOK_04326	CDS	246				hypothetical protein
PGLLGMOK_04327	CDS	660				hypothetical protein
PGLLGMOK_04328	CDS	1128				hypothetical protein
PGLLGMOK_04329	CDS	2682	ppsA_4	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
PGLLGMOK_04330	CDS	108				hypothetical protein
PGLLGMOK_04331	CDS	1122				hypothetical protein
PGLLGMOK_04332	CDS	321				hypothetical protein
PGLLGMOK_04333	CDS	612				hypothetical protein
PGLLGMOK_04334	CDS	264				hypothetical protein
PGLLGMOK_04335	CDS	1005	cutA_2	1.2.99.8	COG1529	Glyceraldehyde dehydrogenase large chain
PGLLGMOK_04336	CDS	1131	btuD_22	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PGLLGMOK_04337	CDS	189				hypothetical protein
PGLLGMOK_04338	CDS	306				hypothetical protein
PGLLGMOK_04339	CDS	123				hypothetical protein
PGLLGMOK_04340	CDS	1539				hypothetical protein
PGLLGMOK_04341	CDS	189				hypothetical protein
PGLLGMOK_04342	CDS	264				hypothetical protein
PGLLGMOK_04343	CDS	1215	pan		COG1222	Proteasome-activating nucleotidase
PGLLGMOK_04344	CDS	1389		3.3.1.-	COG0499	S-inosyl-L-homocysteine hydrolase
PGLLGMOK_04345	CDS	423				hypothetical protein
PGLLGMOK_04346	CDS	771	hpcH	4.1.2.52		4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
PGLLGMOK_04347	CDS	471	iolD_1	3.7.1.22		3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
PGLLGMOK_04348	CDS	1308				hypothetical protein
PGLLGMOK_04349	CDS	306				hypothetical protein
PGLLGMOK_04350	CDS	900				hypothetical protein
PGLLGMOK_04351	CDS	1188				hypothetical protein
PGLLGMOK_04352	CDS	153				hypothetical protein
PGLLGMOK_04353	CDS	345				hypothetical protein
PGLLGMOK_04354	CDS	2280				hypothetical protein
PGLLGMOK_04355	CDS	492				hypothetical protein
PGLLGMOK_04356	CDS	438	pfdA_2			Prefoldin subunit alpha
PGLLGMOK_04357	CDS	663	bamD_1			Outer membrane protein assembly factor BamD
PGLLGMOK_04358	CDS	873	sucD_2	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
PGLLGMOK_04359	CDS	1899				hypothetical protein
PGLLGMOK_04360	CDS	660	frc_9	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
PGLLGMOK_04361	CDS	1005	lpxK_2	2.7.1.130		Tetraacyldisaccharide 4'-kinase
PGLLGMOK_04362	CDS	1155	nupG			Nucleoside permease NupG
PGLLGMOK_04363	CDS	864	petC_2	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
PGLLGMOK_04364	CDS	507				hypothetical protein
PGLLGMOK_04365	CDS	885				hypothetical protein
PGLLGMOK_04366	CDS	1527				hypothetical protein
PGLLGMOK_04367	CDS	186				hypothetical protein
PGLLGMOK_04368	CDS	495				hypothetical protein
PGLLGMOK_04369	CDS	813				hypothetical protein
PGLLGMOK_04370	CDS	171				hypothetical protein
PGLLGMOK_04371	CDS	177				hypothetical protein
PGLLGMOK_04372	CDS	222				hypothetical protein
PGLLGMOK_04373	CDS	675				hypothetical protein
PGLLGMOK_04374	CDS	702				hypothetical protein
PGLLGMOK_04375	CDS	1221	argG	6.3.4.5		Argininosuccinate synthase
PGLLGMOK_04376	CDS	204				hypothetical protein
PGLLGMOK_04377	CDS	870	uppS_3	2.5.1.89	COG0020	Tritrans,polycis-undecaprenyl-diphosphate synthase (GGDP specific)
PGLLGMOK_04378	CDS	414	nudF_3	3.6.1.13	COG1051	ADP-ribose pyrophosphatase
PGLLGMOK_04379	CDS	444				hypothetical protein
PGLLGMOK_04380	CDS	1284				hypothetical protein
PGLLGMOK_04381	CDS	510				hypothetical protein
PGLLGMOK_04382	CDS	531				hypothetical protein
PGLLGMOK_04383	CDS	735				hypothetical protein
PGLLGMOK_04384	CDS	702	rps4e_2		COG1471	30S ribosomal protein S4e
PGLLGMOK_04385	CDS	408			COG0198	50S ribosomal protein L24
PGLLGMOK_04386	CDS	279			COG0093	50S ribosomal protein L14
PGLLGMOK_04387	CDS	456	dksA_3			RNA polymerase-binding transcription factor DksA
PGLLGMOK_04388	CDS	840				hypothetical protein
PGLLGMOK_04389	CDS	525				hypothetical protein
PGLLGMOK_04390	CDS	288				hypothetical protein
PGLLGMOK_04391	CDS	663	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
PGLLGMOK_04392	CDS	1962	mutL_1			DNA mismatch repair protein MutL
PGLLGMOK_04393	CDS	297				hypothetical protein
PGLLGMOK_04394	CDS	618				hypothetical protein
PGLLGMOK_04395	CDS	660	rpl3_1		COG0087	50S ribosomal protein L3
PGLLGMOK_04396	CDS	312			COG0051	30S ribosomal protein S10
PGLLGMOK_04397	CDS	300				hypothetical protein
PGLLGMOK_04398	CDS	867	btuD_23	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PGLLGMOK_04399	CDS	423				hypothetical protein
PGLLGMOK_04400	CDS	468				hypothetical protein
PGLLGMOK_04401	CDS	1488	argD_1	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
PGLLGMOK_04402	CDS	321				hypothetical protein
PGLLGMOK_04403	CDS	519				hypothetical protein
PGLLGMOK_04404	CDS	231				hypothetical protein
PGLLGMOK_04405	CDS	729				hypothetical protein
PGLLGMOK_04406	CDS	408				hypothetical protein
PGLLGMOK_04407	CDS	672	atpG_2			ATP synthase gamma chain
PGLLGMOK_04408	CDS	1500	ths_3			Thermosome subunit
PGLLGMOK_04409	CDS	993				hypothetical protein
PGLLGMOK_04410	CDS	633	rpl1_6			50S ribosomal protein L1
PGLLGMOK_04411	CDS	525				hypothetical protein
PGLLGMOK_04412	CDS	393				hypothetical protein
PGLLGMOK_04413	CDS	210				hypothetical protein
PGLLGMOK_04414	CDS	480				hypothetical protein
PGLLGMOK_04415	CDS	564				hypothetical protein
PGLLGMOK_04416	CDS	498				hypothetical protein
PGLLGMOK_04417	CDS	858				hypothetical protein
PGLLGMOK_04418	CDS	579				hypothetical protein
PGLLGMOK_04419	CDS	519				hypothetical protein
PGLLGMOK_04420	CDS	693				hypothetical protein
PGLLGMOK_04421	CDS	324				hypothetical protein
PGLLGMOK_04422	tRNA	76				tRNA-Ala(ggc)
PGLLGMOK_04423	CDS	552				hypothetical protein
PGLLGMOK_04424	CDS	450				hypothetical protein
PGLLGMOK_04425	CDS	417				hypothetical protein
PGLLGMOK_04426	CDS	216	uppS_4	2.5.1.89	COG0020	Tritrans,polycis-undecaprenyl-diphosphate synthase (GGDP specific)
PGLLGMOK_04427	CDS	501	infC_4			Translation initiation factor IF-3
PGLLGMOK_04428	tRNA	75				tRNA-Val(gac)
PGLLGMOK_04429	rRNA	110				5S ribosomal RNA
PGLLGMOK_04430	CDS	330				hypothetical protein
PGLLGMOK_04431	CDS	879	icmF_3	5.4.99.13		Fused isobutyryl-CoA mutase
PGLLGMOK_04432	CDS	345				hypothetical protein
PGLLGMOK_04433	CDS	267				hypothetical protein
PGLLGMOK_04434	CDS	333				hypothetical protein
PGLLGMOK_04435	CDS	1428		6.2.1.40	COG0318	4-hydroxybutyrate--CoA ligase 2
PGLLGMOK_04436	CDS	189				hypothetical protein
PGLLGMOK_04437	CDS	498	rps5_1		COG0098	30S ribosomal protein S5
PGLLGMOK_04438	CDS	372				hypothetical protein
PGLLGMOK_04439	CDS	543				hypothetical protein
PGLLGMOK_04440	CDS	252				hypothetical protein
PGLLGMOK_04441	CDS	357	clpS_2			ATP-dependent Clp protease adapter protein ClpS
PGLLGMOK_04442	CDS	591				hypothetical protein
PGLLGMOK_04443	CDS	828				hypothetical protein
PGLLGMOK_04444	CDS	282	samp3			Small archaeal modifier protein 3
PGLLGMOK_04445	CDS	1260				hypothetical protein
PGLLGMOK_04446	CDS	393	btuD_24	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PGLLGMOK_04447	CDS	648				hypothetical protein
PGLLGMOK_04448	CDS	396				hypothetical protein
PGLLGMOK_04449	CDS	732				hypothetical protein
PGLLGMOK_04450	CDS	342				hypothetical protein
PGLLGMOK_04451	CDS	1548				hypothetical protein
PGLLGMOK_04452	CDS	1467	nusA_2			Transcription termination/antitermination protein NusA
PGLLGMOK_04453	CDS	378	rimP_2			Ribosome maturation factor RimP
PGLLGMOK_04454	CDS	549				hypothetical protein
PGLLGMOK_04455	CDS	345				hypothetical protein
PGLLGMOK_04456	CDS	330				hypothetical protein
PGLLGMOK_04457	CDS	528				hypothetical protein
PGLLGMOK_04458	CDS	1446				hypothetical protein
PGLLGMOK_04459	CDS	501				hypothetical protein
PGLLGMOK_04460	CDS	495				hypothetical protein
PGLLGMOK_04461	CDS	579				hypothetical protein
PGLLGMOK_04462	CDS	327				hypothetical protein
PGLLGMOK_04463	CDS	585				hypothetical protein
PGLLGMOK_04464	CDS	399				hypothetical protein
PGLLGMOK_04465	CDS	915				hypothetical protein
PGLLGMOK_04466	CDS	585	ctaG_3			Cytochrome c oxidase assembly protein CtaG
PGLLGMOK_04467	CDS	525				hypothetical protein
PGLLGMOK_04468	CDS	219				hypothetical protein
PGLLGMOK_04469	CDS	2349				hypothetical protein
PGLLGMOK_04470	CDS	648				hypothetical protein
PGLLGMOK_04471	CDS	579				hypothetical protein
PGLLGMOK_04472	CDS	438	gcvT_6	2.1.2.10		Aminomethyltransferase
PGLLGMOK_04473	CDS	285				hypothetical protein
PGLLGMOK_04474	CDS	228				hypothetical protein
PGLLGMOK_04475	CDS	180				hypothetical protein
PGLLGMOK_04476	CDS	1068			COG1301	Glutamate transporter 
PGLLGMOK_04477	CDS	1149	mdtC			Multidrug resistance protein MdtC
PGLLGMOK_04478	CDS	285				hypothetical protein
PGLLGMOK_04479	CDS	306	fpoK_4	1.12.98.3	COG0713	F(420)H(2) dehydrogenase subunit K
PGLLGMOK_04480	CDS	615				hypothetical protein
PGLLGMOK_04481	CDS	240	ndhI_7	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
PGLLGMOK_04482	CDS	552				hypothetical protein
PGLLGMOK_04483	CDS	1227				hypothetical protein
PGLLGMOK_04484	CDS	495				hypothetical protein
PGLLGMOK_04485	CDS	600	resA_3			Thiol-disulfide oxidoreductase ResA
PGLLGMOK_04486	CDS	234				hypothetical protein
PGLLGMOK_04487	CDS	330				hypothetical protein
PGLLGMOK_04488	CDS	570				hypothetical protein
PGLLGMOK_04489	CDS	414				hypothetical protein
PGLLGMOK_04490	CDS	1722				hypothetical protein
PGLLGMOK_04491	CDS	1080				hypothetical protein
PGLLGMOK_04492	CDS	465	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
PGLLGMOK_04493	CDS	675				hypothetical protein
PGLLGMOK_04494	CDS	360				hypothetical protein
PGLLGMOK_04495	CDS	591				hypothetical protein
PGLLGMOK_04496	CDS	834				hypothetical protein
PGLLGMOK_04497	CDS	264				hypothetical protein
PGLLGMOK_04498	CDS	195				hypothetical protein
PGLLGMOK_04499	CDS	873				hypothetical protein
PGLLGMOK_04500	CDS	738				hypothetical protein
PGLLGMOK_04501	CDS	1068				hypothetical protein
PGLLGMOK_04502	CDS	252				hypothetical protein
PGLLGMOK_04503	CDS	741	pcn_4		COG0592	DNA polymerase sliding clamp
PGLLGMOK_04504	CDS	720				hypothetical protein
PGLLGMOK_04505	CDS	489	secD_2			Protein translocase subunit SecD
PGLLGMOK_04506	CDS	915	secF			Protein-export membrane protein SecF
PGLLGMOK_04507	CDS	393	suhB_2	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
PGLLGMOK_04508	CDS	1293	bamA_2			Outer membrane protein assembly factor BamA
PGLLGMOK_04509	CDS	1263	gcvT_7	2.1.2.10	COG0404	putative aminomethyltransferase
PGLLGMOK_04510	CDS	342	livG_8		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
PGLLGMOK_04511	CDS	1278				hypothetical protein
PGLLGMOK_04512	CDS	1629	gcvT_8	2.1.2.10		Aminomethyltransferase
PGLLGMOK_04513	CDS	954				hypothetical protein
PGLLGMOK_04514	CDS	1011				hypothetical protein
PGLLGMOK_04515	CDS	903				hypothetical protein
PGLLGMOK_04516	CDS	486				hypothetical protein
PGLLGMOK_04517	CDS	777	rhaD_14	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
PGLLGMOK_04518	CDS	300				hypothetical protein
PGLLGMOK_04519	CDS	1281	hutI_3	3.5.2.7		Imidazolonepropionase
PGLLGMOK_04520	CDS	951				hypothetical protein
PGLLGMOK_04521	CDS	144				hypothetical protein
PGLLGMOK_04522	CDS	366				hypothetical protein
PGLLGMOK_04523	CDS	318				hypothetical protein
PGLLGMOK_04524	CDS	180				hypothetical protein
PGLLGMOK_04525	CDS	285				hypothetical protein
PGLLGMOK_04526	CDS	1242		2.7.2.4	COG0527	putative aspartokinase
PGLLGMOK_04527	CDS	2241				hypothetical protein
PGLLGMOK_04528	CDS	168				hypothetical protein
PGLLGMOK_04529	CDS	180				hypothetical protein
PGLLGMOK_04530	CDS	432				hypothetical protein
PGLLGMOK_04531	CDS	180				hypothetical protein
PGLLGMOK_04532	CDS	165				hypothetical protein
PGLLGMOK_04533	CDS	444				hypothetical protein
PGLLGMOK_04534	CDS	276				hypothetical protein
PGLLGMOK_04535	CDS	327				hypothetical protein
PGLLGMOK_04536	CDS	597				hypothetical protein
PGLLGMOK_04537	CDS	435				hypothetical protein
PGLLGMOK_04538	CDS	669	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
PGLLGMOK_04539	CDS	585				hypothetical protein
PGLLGMOK_04540	CDS	762				hypothetical protein
PGLLGMOK_04541	CDS	594				hypothetical protein
PGLLGMOK_04542	CDS	543	apt_2	2.4.2.7		Adenine phosphoribosyltransferase
PGLLGMOK_04543	CDS	405				hypothetical protein
PGLLGMOK_04544	CDS	462	argD_2	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
PGLLGMOK_04545	CDS	1455	dapL_2	2.6.1.83		LL-diaminopimelate aminotransferase
PGLLGMOK_04546	CDS	576				hypothetical protein
PGLLGMOK_04547	CDS	1053		1.1.1.374	COG0673	UDP-N-acetylglucosamine 3-dehydrogenase
PGLLGMOK_04548	CDS	246				hypothetical protein
PGLLGMOK_04549	tRNA	77				tRNA-Ile(gat)
PGLLGMOK_04550	tRNA	74				tRNA-Ala(tgc)
PGLLGMOK_04551	CDS	231				hypothetical protein
PGLLGMOK_04552	CDS	624	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PGLLGMOK_04553	CDS	252				hypothetical protein
PGLLGMOK_04554	CDS	117				hypothetical protein
PGLLGMOK_04555	CDS	1419	lpdA_4	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
PGLLGMOK_04556	CDS	1161				hypothetical protein
PGLLGMOK_04557	CDS	870	sucD_3	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
PGLLGMOK_04558	CDS	711	mdtK_3			Multidrug resistance protein MdtK
PGLLGMOK_04559	CDS	1233				hypothetical protein
PGLLGMOK_04560	CDS	354	atpG_3			ATP synthase gamma chain
PGLLGMOK_04561	CDS	1425	atpB_11	7.1.2.2		ATP synthase subunit beta
PGLLGMOK_04562	CDS	426	atpC_4			ATP synthase epsilon chain
PGLLGMOK_04563	CDS	162				hypothetical protein
PGLLGMOK_04564	CDS	570		1.3.1.84	COG1064	Acryloyl-coenzyme A reductase
PGLLGMOK_04565	CDS	831				hypothetical protein
PGLLGMOK_04566	CDS	426				hypothetical protein
PGLLGMOK_04567	CDS	969				hypothetical protein
PGLLGMOK_04568	CDS	312				hypothetical protein
PGLLGMOK_04569	CDS	1176				hypothetical protein
PGLLGMOK_04570	CDS	396				hypothetical protein
PGLLGMOK_04571	CDS	870				hypothetical protein
PGLLGMOK_04572	CDS	606				hypothetical protein
PGLLGMOK_04573	CDS	486				hypothetical protein
PGLLGMOK_04574	CDS	516				hypothetical protein
PGLLGMOK_04575	CDS	1155				hypothetical protein
PGLLGMOK_04576	CDS	246				hypothetical protein
PGLLGMOK_04577	CDS	519				hypothetical protein
PGLLGMOK_04578	CDS	816	gcvP	1.4.4.2		Glycine dehydrogenase (decarboxylating)
PGLLGMOK_04579	CDS	693				hypothetical protein
PGLLGMOK_04580	CDS	657				hypothetical protein
PGLLGMOK_04581	CDS	183				hypothetical protein
PGLLGMOK_04582	CDS	636				hypothetical protein
PGLLGMOK_04583	CDS	858	rsmB	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
PGLLGMOK_04584	tRNA	78				tRNA-Ile(gat)
PGLLGMOK_04585	CDS	930	prs_2	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
PGLLGMOK_04586	CDS	582				hypothetical protein
PGLLGMOK_04587	CDS	285				hypothetical protein
PGLLGMOK_04588	CDS	300				hypothetical protein
PGLLGMOK_04589	CDS	303				hypothetical protein
PGLLGMOK_04590	CDS	354	clpS_3			ATP-dependent Clp protease adapter protein ClpS
PGLLGMOK_04591	CDS	507				hypothetical protein
PGLLGMOK_04592	CDS	840				hypothetical protein
PGLLGMOK_04593	tRNA	74				tRNA-Cys(gca)
PGLLGMOK_04594	CDS	201				hypothetical protein
PGLLGMOK_04595	CDS	942		2.3.3.14	COG0119	Homocitrate synthase
PGLLGMOK_04596	CDS	456	adh_4	1.1.1.1	COG1064	NAD-dependent alcohol dehydrogenase
PGLLGMOK_04597	CDS	495				hypothetical protein
PGLLGMOK_04598	CDS	945	smc_5			Chromosome partition protein Smc
PGLLGMOK_04599	CDS	183				hypothetical protein
PGLLGMOK_04600	CDS	384				hypothetical protein
PGLLGMOK_04601	CDS	1209				hypothetical protein
PGLLGMOK_04602	CDS	1713				hypothetical protein
PGLLGMOK_04603	CDS	537				hypothetical protein
PGLLGMOK_04604	CDS	1026				hypothetical protein
PGLLGMOK_04605	CDS	468	mraZ_1			Transcriptional regulator MraZ
PGLLGMOK_04606	CDS	516	rsmI_2	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
PGLLGMOK_04607	CDS	399				hypothetical protein
PGLLGMOK_04608	CDS	132				hypothetical protein
PGLLGMOK_04609	CDS	132				hypothetical protein
PGLLGMOK_04610	CDS	240				hypothetical protein
PGLLGMOK_04611	CDS	558				hypothetical protein
PGLLGMOK_04612	CDS	537				hypothetical protein
PGLLGMOK_04613	CDS	1038	gad_2	4.2.1.140	COG4948	D-gluconate/D-galactonate dehydratase
PGLLGMOK_04614	CDS	423	rhaD_15	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
PGLLGMOK_04615	CDS	1206				hypothetical protein
PGLLGMOK_04616	CDS	735				hypothetical protein
PGLLGMOK_04617	CDS	309				hypothetical protein
PGLLGMOK_04618	CDS	360				hypothetical protein
